component,load_N,temperature_C,material_type,stress_Pa,strain,yield_point_Pa,safety_factor
sprocket,3535.655225,192.4889068,brass,133288228.8,0.002740867,110647098.2,0.830134057
sprocket,354.1665634,186.4624727,aluminum,121391798.5,0.005827055,295990012,2.438303211
sprocket,8850.459104,45.45864722,brass,3538046.652,0.004813598,133136338.3,37.62989903
sprocket,8161.315391,48.76042986,plastic,8789744.245,0.016737887,280445983.7,31.90604594
sprocket,2944.802449,168.6609013,aluminum,122966610.8,0.009399105,55679389.8,0.452800882
sprocket,954.4011915,107.186819,plastic,122246903.2,0.01877267,59475689.06,0.486521028
sprocket,1632.083002,185.0320456,aluminum,135837429,0.003242101,218882188.2,1.611354027
sprocket,930.7637181,103.2997054,plastic,73991968.14,0.001548562,165259116.8,2.233473727
sprocket,7501.870046,144.9722578,brass,141864643.5,0.015094667,96647189.34,0.6812634
sprocket,495.9103985,154.4569973,plastic,125876857.9,0.019461726,66827421.17,0.530895212
sprocket,680.5444743,129.5504286,aluminum,3974455.638,0.006641662,250297221.8,62.97647895
sprocket,3675.968362,170.7302374,brass,59266256.66,0.014408423,74698990.91,1.260396642
sprocket,4785.066017,197.0972852,aluminum,187618169.3,0.01893273,262073768,1.39684642
sprocket,4625.243663,168.5542989,aluminum,122700448.1,0.003325695,262783566.3,2.141667536
sprocket,2074.877924,179.2677452,brass,136890277.4,0.000232437,165527962.7,1.209201748
sprocket,4229.494503,100.4024988,brass,110380649,0.018609718,98399217.3,0.891453513
sprocket,438.7410867,110.5775677,brass,138282956.4,0.008642887,242399375.7,1.752923007
sprocket,8431.809589,199.3169505,steel,62771338.28,0.019935176,215770280.8,3.437401316
sprocket,7522.624566,195.3032755,aluminum,110772757.5,0.018458607,295639002.6,2.668878245
sprocket,3021.653617,51.84666164,aluminum,62680682.52,0.012503955,108659535.9,1.733541045
sprocket,8785.492221,137.9567524,plastic,64827804.07,0.019792027,157936081.8,2.436239883
sprocket,9918.997691,102.4912818,plastic,121800857.9,0.007779444,34857476.88,0.286184166
sprocket,3541.018589,169.5671619,plastic,168281383.9,0.013564477,155856142.1,0.926163896
sprocket,8170.240979,148.2431286,brass,98396320.04,0.017001401,103256827.6,1.04939725
sprocket,9448.988833,169.009805,steel,23729623.68,0.01493711,235630148.6,9.929788682
sprocket,6739.519973,119.7754028,aluminum,40429093.97,0.019754213,174893001,4.325919377
sprocket,4420.3412,127.8378069,steel,44440778.13,0.005055954,130979855.4,2.947289876
sprocket,7132.509805,177.0067602,aluminum,166622700.2,0.019223242,46031959.37,0.276264635
sprocket,8044.081154,139.6251537,brass,22618915.29,0.017135794,289523680.6,12.80006919
sprocket,7492.197892,152.4756751,brass,19661425.2,0.000231434,169233376.2,8.607380925
sprocket,7460.836343,138.7360602,brass,95217198.06,0.006354746,113169832.1,1.188544028
sprocket,2164.673492,38.95397525,steel,71225846.27,0.016469436,136966178.6,1.922984223
sprocket,2018.614906,134.0675934,steel,23771747.32,0.007349002,251748268,10.59022984
sprocket,2439.604709,127.5214251,brass,84702941.54,0.013020771,235320613.6,2.77818703
sprocket,5357.696444,105.5654441,aluminum,112418758.9,0.018790667,48451238.94,0.430988915
sprocket,4984.744488,126.6905719,brass,148339202.1,0.013055969,46509735.86,0.313536376
sprocket,7594.353289,98.66786147,aluminum,100404544.3,0.005144798,150381162.6,1.497752554
sprocket,7611.486822,168.5935206,brass,162507664,0.012311236,178793871.2,1.100218087
sprocket,8032.119535,75.13729307,plastic,32305592.57,0.002972594,133856888.3,4.14345869
sprocket,5193.787803,101.3066968,brass,27713201.46,0.002925947,249720300.4,9.010878833
sprocket,4892.55505,168.3039066,aluminum,99932230.63,0.010746231,257674511.6,2.578492544
sprocket,9617.112903,188.758882,brass,173667461.9,0.006896152,262017873.5,1.508733245
sprocket,620.7580957,62.97791138,steel,161182825.4,0.003723519,150067692.3,0.931040214
spring,1544.564292,53.50801826,brass,133426025.6,0.016407043,81130302.3,0.608054552
spring,9403.884893,160.6338317,steel,156637643,0.003189027,240930957,1.538142125
spring,8055.675641,40.70533431,brass,32089567.14,0.002998873,264120038.3,8.230713651
spring,7977.632154,109.648621,aluminum,105625550.6,0.001598043,91867756,0.869749369
spring,5813.578526,28.46756835,steel,169509746.8,0.004533317,233929194,1.380033883
spring,6727.874164,23.41111852,plastic,21300532.44,0.017486488,275002746.2,12.91060433
spring,7567.784261,90.54738602,steel,199646923,0.009395499,44425714.21,0.222521407
spring,6956.64366,123.5802332,plastic,65855821.11,0.005448074,105074220.3,1.595519098
spring,613.7016947,166.4540596,aluminum,155094040.4,0.00861546,131226463.9,0.846109003
spring,4046.526944,34.16249815,steel,84455146.44,0.01461967,149494990.6,1.770111081
spring,2449.656484,105.4630249,plastic,181085524.1,0.002970013,10896582.53,0.060173681
spring,117.5435726,69.62852359,brass,193590779.3,0.014369462,82549459.65,0.426412146
spring,8216.936499,90.29427055,steel,126305410.8,0.015276945,279244882.1,2.210870304
spring,7550.838873,72.09123384,steel,94878933.32,0.01147286,39504558.71,0.416368074
spring,9521.474042,96.40981625,plastic,41188174.87,0.016146486,52571770.85,1.2763802
spring,1088.797735,20.30714687,plastic,109122474.4,0.001551539,213643188.4,1.957829398
spring,728.8802007,75.04553081,plastic,72164867.11,0.016729563,200407629.2,2.777080278
spring,7996.988461,21.75384272,plastic,173779908,0.002715739,184213431.9,1.060038724
spring,1654.293759,39.34761944,steel,116538581.6,0.014724997,12331740.65,0.105816807
spring,9467.989803,40.84442397,aluminum,177490981.3,0.01355232,139740393.6,0.787309826
spring,3782.924035,166.9259026,plastic,14475028.18,0.008775481,84761110.79,5.855678465
spring,8047.63422,160.1807092,steel,196349868.6,0.012710914,299028357.4,1.522936376
spring,3911.788514,162.1510647,brass,79950984.3,0.011744895,277427089.1,3.469964648
spring,9051.871315,71.35016807,aluminum,106980753.4,0.005080856,99788373.9,0.932769407
spring,8390.292287,126.2157334,brass,167567131.5,0.004458018,138131181,0.824333387
spring,9437.214318,109.4858021,plastic,179748799.1,0.016039829,183130472.9,1.018813332
spring,2912.714446,39.61328687,brass,8716759.467,0.010487966,254036292.1,29.14343261
spring,9184.866874,92.83667053,steel,16661381.88,0.010075445,150978331.7,9.06157321
spring,3755.971973,167.6696831,plastic,81188114.35,0.011060847,186649453.5,2.298975103
spring,3292.266113,180.2321152,steel,29792903.6,0.001560068,84008808.99,2.819759031
spring,8724.693283,197.3869363,aluminum,92558485.38,0.015564965,162640913.8,1.757169137
spring,5861.743944,54.19354284,plastic,66280842.8,0.017218744,293147692.5,4.422811783
spring,4439.779406,166.6498915,steel,54949424.89,0.000983756,141762373.7,2.579870016
spring,8176.418301,127.8105654,aluminum,101712904.7,0.005891202,167098872.6,1.6428483
spring,436.609677,37.74363872,steel,12001136.21,0.016641843,290883062.4,24.23796025
spring,900.8730276,28.20268619,aluminum,55709791.45,0.001430756,96526417.16,1.732665204
spring,5963.398667,20.7377602,steel,111851890,0.018761118,185354716.9,1.657144255
spring,3721.873235,77.06500252,plastic,119446238,0.007056811,95307084.83,0.797907799
spring,7924.287883,118.0793782,aluminum,194161703.9,0.000636631,50919404.83,0.262252565
spring,8345.770419,171.9030219,steel,116036324.3,0.009114184,75063717.23,0.64689844
spring,7458.375958,79.72070085,aluminum,1570312.215,0.014344259,61833610.29,39.37663461
spring,391.6689592,113.7835714,brass,113677184.5,0.017447169,210772788.1,1.854134487
spring,2104.679941,141.1046107,brass,114800381.5,0.016215579,65335371.38,0.569121553
spring,6468.287053,55.67377461,aluminum,199249099.6,0.017125915,159297419.4,0.799488779
spring,892.0421346,166.9457376,plastic,15149628.69,0.013705251,251353692,16.59140941
spring,5371.274007,138.9760187,steel,184937179.7,0.003848777,167582071.3,0.906156737
spring,2149.692911,176.4197649,brass,87492649.96,0.001522087,220712755.3,2.522643392
spring,9397.774977,85.40690052,plastic,108515194.3,0.019637057,53453571.05,0.492590659
spring,749.9586523,117.5784071,plastic,92797109.87,0.015660567,153662698.5,1.655899615
spring,5493.508389,23.40473403,plastic,140814855.1,0.005621648,84925324.34,0.603099185
shaft,7361.42256,113.9863901,aluminum,172338093.3,0.006521644,264764779.1,1.53631025
shaft,7404.929482,171.0402698,steel,66277858.81,0.005674337,254526550.8,3.840295317
shaft,7340.202439,56.06016915,steel,13073138.46,0.002571503,70408285.23,5.385721681
shaft,9721.566309,128.7943612,brass,8173041.531,0.006181133,207241926.4,25.35676903
shaft,3499.267682,194.569274,brass,6789872.804,0.000956009,263257263.8,38.77204646
shaft,8214.382698,82.26252469,aluminum,112431582.3,0.014520449,110423310.3,0.98213783
shaft,2063.782349,41.05891498,plastic,100040944.2,0.012209251,74511130.86,0.744806353
shaft,9476.624238,21.60245963,steel,90392263.07,0.016668077,251166644.3,2.778629894
shaft,4288.419822,47.41677376,plastic,76470814.61,0.001223969,53021335.8,0.693353877
shaft,8984.949299,87.69801059,aluminum,2665458.556,0.01701426,158641521.2,59.51753435
shaft,6820.614633,176.665179,aluminum,14668405.87,0.008128088,81913814.14,5.584370575
shaft,7547.673292,42.93498739,steel,22642073.1,0.013009531,148125716.2,6.542056267
shaft,9327.188186,107.2319748,brass,132719790.5,0.000278112,244030474.5,1.83868942
shaft,5114.740881,135.6010481,brass,147557489.4,0.00037843,286272523.3,1.940074506
shaft,6531.701559,65.84945361,plastic,189362016.8,0.013554939,229952528.5,1.214354031
shaft,9642.525297,99.29013431,aluminum,150734653.4,0.01039804,289302038.4,1.919280218
shaft,9683.786994,93.35220374,brass,96328092.76,0.010263421,144114839.4,1.496083181
shaft,992.1252194,199.7517655,aluminum,175440193.4,0.015153038,287836973.6,1.640655816
shaft,266.4432668,88.82064721,brass,28826569.2,0.013414015,224613650,7.791896721
shaft,3559.550896,74.72657612,aluminum,106305967.6,0.018187914,150350479.7,1.41431834
shaft,1342.352212,91.54175669,steel,66580157.29,0.007463098,179754971.7,2.699827982
shaft,7699.263857,154.9225539,plastic,183346417.3,0.011275248,100939030.1,0.550537237
shaft,934.3435158,95.20105518,steel,181479001.6,0.019230127,15954190.64,0.087912048
shaft,6269.867046,168.736046,aluminum,28833907.76,0.006702187,267355597.4,9.272263737
shaft,2593.865309,169.4279229,plastic,196962333.4,0.001185847,182587901.9,0.927019389
shaft,399.5874146,100.3340777,steel,160476186.1,0.002547051,32676891.63,0.203624553
shaft,5915.138493,199.0029279,brass,90517557.75,0.000397096,147324620.2,1.627580591
shaft,8128.094693,196.0775959,brass,52203759.22,0.01890424,104596548,2.003620995
shaft,8589.160294,33.24908178,brass,198074381.7,0.004855362,59952465.52,0.302676525
shaft,6745.391299,54.56815519,plastic,154198215.9,0.019666604,54621795.84,0.35423105
shaft,7830.531523,152.5053068,brass,159427479,0.005588514,11853513.41,0.074350504
shaft,8203.604084,178.2735366,brass,107179885.1,0.001654951,24992618.01,0.233183848
shaft,3902.054252,126.2809017,steel,197706200.2,0.004305428,81209337.17,0.410757665
shaft,2380.240252,170.3892018,steel,18227945.17,0.013217652,184726274.4,10.1342347
shaft,9165.57314,132.7202708,steel,178538756.7,0.012105811,31155245.01,0.174501299
shaft,4753.871407,190.4627286,aluminum,50708287.4,0.010357813,234360165.2,4.621732998
shaft,560.0984343,76.49609495,brass,169738480.9,0.003132609,284298718.2,1.674922013
shaft,3692.452499,47.43875208,brass,60863191.28,0.019026561,111830586.6,1.837409183
shaft,6166.649246,153.0438252,aluminum,171215347.3,0.01601247,248713817.8,1.452637405
shaft,4192.658217,113.2620863,plastic,48016415.92,0.01968878,81378185.57,1.694799248
shaft,1617.730453,41.38146556,aluminum,181291958.1,0.014547525,177193496.8,0.977393033
shaft,9558.643219,35.81871324,steel,183099438.9,0.00374381,111510491.3,0.609016018
shaft,8597.074407,176.9109699,brass,143231514.1,0.017920189,185025627.4,1.291794118
shaft,6911.9044,145.4343974,brass,169203148.7,0.008745343,20528185.37,0.121322715
shaft,9262.540482,45.74933238,brass,14932265.09,0.003971038,80083976.47,5.363149928
shaft,2087.667317,80.51109585,aluminum,89597768.18,0.006907054,264797797.3,2.955406174
shaft,4426.851218,21.22306448,brass,151392503.7,0.004191715,216394396.3,1.429360047
shaft,961.6386346,159.1389334,aluminum,65436945.45,0.002281585,75100181.75,1.147672484
shaft,7469.011015,52.55644971,aluminum,104537947.3,0.0096242,151638967.1,1.450563848
shaft,1375.369062,30.0829189,steel,119421573.4,0.004485291,154056905.2,1.290025753
hinge,8831.764361,50.10874623,aluminum,73786586.23,0.002022282,215142400.4,2.915738638
hinge,2984.166493,196.8990563,brass,181514351.4,0.000287749,170123302.9,0.937244365
hinge,7346.214834,54.67420378,aluminum,110572421.2,0.017285174,88892887.18,0.803933623
hinge,3892.370323,109.1217397,plastic,132173133.2,0.009277787,56075103.61,0.424254932
hinge,3841.66278,100.797706,brass,6526201.419,0.014922068,240387742.6,36.83425123
hinge,196.233688,108.9117907,plastic,21341304.96,0.001505019,290352598,13.60519418
hinge,871.4981525,92.11115076,aluminum,162833434.5,0.010924961,269791694.6,1.656856869
hinge,806.7732612,166.450121,brass,131020739.9,0.010597014,29483858.87,0.225031998
hinge,587.728302,188.0294559,brass,143433814.4,0.009215511,13035695.03,0.090882998
hinge,3997.314623,20.8174114,aluminum,22031436.64,0.013900445,129399445.7,5.873400262
hinge,7178.230631,80.90971478,steel,50758924.61,0.002970972,74964454.69,1.476872398
hinge,6431.553567,128.0083974,steel,195500648.6,0.013561819,13813209.8,0.07065557
hinge,8136.41359,165.7204438,aluminum,113366028.7,0.007883279,261874077.5,2.30998722
hinge,162.1757893,105.7000751,steel,178710685.9,0.017209262,103320139,0.578141919
hinge,6548.817894,146.5227972,steel,58984476.03,0.003834973,141272148.6,2.395073383
hinge,8743.458075,185.6056897,aluminum,32277584.46,0.005990721,26992776.59,0.836270032
hinge,6784.974891,124.4988411,aluminum,91614153.9,0.004672354,194362755,2.121536321
hinge,9004.92139,188.0709446,steel,188453766.7,0.011266321,151958479.9,0.806343553
hinge,676.2863277,102.1605069,plastic,137057942,0.016514505,63068009.39,0.460155818
hinge,7705.292442,76.63472368,brass,157410426.7,0.018371769,70405791.64,0.447275273
hinge,9539.203232,41.69212396,brass,127416451.4,0.001153266,164313651.7,1.289579562
hinge,2017.146837,125.7771522,steel,119634145.8,0.005451258,46277781.82,0.386827536
hinge,2750.317642,35.13143411,steel,197124900.1,0.018289521,294813114.7,1.495565068
hinge,3679.66245,168.7054271,aluminum,57584593.35,0.0069091,279036414.1,4.845678294
hinge,8560.322266,182.8167972,brass,83397605.1,0.014737229,201938858.2,2.421398767
hinge,4344.253614,80.30536148,aluminum,80684781.81,0.008510291,110249161.4,1.366418287
hinge,3334.057866,195.5180692,brass,135377690.9,0.0079745,39121627.72,0.288981349
hinge,8581.908335,65.27942697,aluminum,41937952.28,0.014027317,288193636.7,6.871905304
hinge,5399.753463,92.94567123,plastic,125157120.2,0.014249406,18231920.8,0.145672262
hinge,7972.869591,147.2094936,plastic,34482631.55,0.013828594,234331671.3,6.795643509
hinge,6510.212551,32.94218496,steel,11979809.22,0.011689175,245762015.3,20.51468522
hinge,6726.352578,142.0319676,brass,160455656.7,0.005059872,157297273.4,0.980316161
hinge,891.6706784,179.7335595,steel,22688045.92,0.006077192,35099440.84,1.547045566
hinge,2585.559168,48.48857642,brass,56271689.88,0.011429279,290941401.8,5.170297931
hinge,3966.831095,100.9117387,aluminum,179055121,0.000911268,207077942,1.156503879
hinge,3668.906029,37.67042129,plastic,167436921.8,0.004598882,278309648.8,1.662176095
hinge,6361.148111,38.36492479,aluminum,57897775.28,0.015571497,239306285.7,4.133255285
hinge,1515.399997,144.1860192,steel,159040257.2,0.007889907,140653865.9,0.88439159
hinge,5625.583104,105.0844095,aluminum,63380176.27,0.014942902,159275014.4,2.513009963
hinge,4349.404406,105.1720349,plastic,149988056.6,0.014160794,150325457.1,1.002249516
hinge,2211.240542,98.54458055,plastic,29051492.93,0.004092929,21150443.52,0.72803293
hinge,6172.936564,196.0519808,brass,80404406.47,0.008173512,263634256.4,3.278853336
hinge,6876.069154,136.5297751,plastic,96943146.02,0.011933378,186362652.4,1.922391217
hinge,5702.564841,114.6879637,aluminum,84323839.82,0.015374733,32996595.43,0.391308028
hinge,5241.615107,165.9885507,steel,35365216.27,0.011263346,125503682.6,3.548788777
hinge,3798.878317,136.7628936,plastic,182105171.5,0.009877135,218707995.3,1.200998267
hinge,2865.022052,88.41858439,brass,69240417.2,0.00615644,182570378.8,2.636760236
hinge,426.9873565,87.30269288,plastic,112930465.8,0.00432839,201217109.7,1.781778799
hinge,1565.000073,155.6391683,brass,170157765.7,0.017308418,244473800.7,1.436747831
hinge,765.2768855,186.6247932,brass,74935642.1,0.011107436,254592179.3,3.397477785
bracket,6562.607939,108.372063,plastic,80484065.13,0.009276627,55349585.99,0.687708628
bracket,4224.171682,78.74890358,plastic,134487616.1,0.000108269,216520334.8,1.60996485
bracket,4780.120343,138.6318623,brass,110767085,0.002353425,234106402.5,2.113501519
bracket,7179.581755,160.6035307,brass,91217128.37,0.006051544,238224369.5,2.611618824
bracket,7038.303614,31.30058041,brass,62816575.59,0.004181674,16532506.29,0.263187003
bracket,5783.560515,61.80428732,aluminum,72572597.31,0.009956557,163180513.7,2.248514174
bracket,8442.920368,106.8398041,plastic,161907772.6,0.000715165,243272809.5,1.502539412
bracket,1466.039482,39.60631219,brass,63722379.63,0.000568344,115366128.8,1.810449161
bracket,1641.489295,181.1214102,brass,96872939.38,0.014631699,115514143.2,1.192429423
bracket,3119.301974,51.42368791,aluminum,140727535.2,0.009314917,136004455.2,0.966438125
bracket,5154.648429,104.7241928,plastic,165922172.2,0.014142962,280843987.9,1.692624826
